"No.","Time","Source","Destination","Protocol","Length","Info"
"4635","1584.867921","10.1.60.5","10.1.10.5","TCP","60","53  >  3778 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4636","1585.002715","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0x5ce7, seq=1/256, ttl=64 (reply in 4637)"
"4637","1585.003594","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x5ce7, seq=1/256, ttl=255 (request in 4636)"
"4638","1585.750783","10.1.60.253","10.1.60.5","ICMP","98","Echo (ping) request  id=0x02e8, seq=0/0, ttl=64 (reply in 4639)"
"4639","1585.751662","10.1.60.5","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x02e8, seq=0/0, ttl=255 (request in 4638)"
"4640","1585.832611","10.1.60.253","10.1.60.73","ICMP","98","Echo (ping) request  id=0x09e8, seq=0/0, ttl=64 (reply in 4641)"
"4641","1585.833490","10.1.60.73","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x09e8, seq=0/0, ttl=255 (request in 4640)"
"4642","1585.887704","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0x0fe8, seq=0/0, ttl=64 (reply in 4643)"
"4643","1585.888583","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x0fe8, seq=0/0, ttl=255 (request in 4642)"
"4644","1586.007635","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0x5ce7, seq=2/512, ttl=64 (reply in 4645)"
"4645","1586.008514","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x5ce7, seq=2/512, ttl=255 (request in 4644)"
"4646","1586.290347","10.1.60.253","10.1.60.187","TLSv1","103","Encrypted Alert"
"4647","1586.290721","10.1.60.253","10.1.60.187","TCP","66","59097  >  443 [FIN, ACK] Seq=558 Ack=3636 Win=66608 Len=0 TSval=90867657 TSecr=46175793"
"4648","1586.291226","10.1.60.187","10.1.60.253","TCP","60","443  >  59097 [RST] Seq=3636 Win=0 Len=0"
"4649","1586.291350","10.1.60.187","10.1.60.253","TCP","60","443  >  59097 [RST] Seq=3636 Win=0 Len=0"
"4650","1587.012181","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0x5ce7, seq=3/768, ttl=64 (reply in 4651)"
"4651","1587.013060","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x5ce7, seq=3/768, ttl=255 (request in 4650)"
"4652","1588.021849","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0x5ce7, seq=4/1024, ttl=64 (reply in 4653)"
"4653","1588.022852","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x5ce7, seq=4/1024, ttl=255 (request in 4652)"
"4654","1597.959872","10.1.60.25","10.1.10.5","NTP","90","NTP Version 4, client"
"4655","1597.960249","Cisco_fb:3d:f0","Broadcast","ARP","60","Gratuitous ARP for 10.1.60.25 (Reply)"
"4656","1597.987226","10.1.10.5","10.1.60.25","NTP","90","NTP Version 3, server"
"4657","1611.733050","10.1.20.5","10.1.60.5","DNS","72","Standard query 0x79b6 SOA usma.bluenet"
"4658","1611.735800","10.1.60.5","10.1.20.5","DNS","118","Standard query response 0x79b6 SOA usma.bluenet SOA ns1.usma.bluenet"
"4659","1611.847105","10.1.20.5","10.1.60.5","TCP","62","62517  >  53 [SYN] Seq=0 Win=16384 Len=0 MSS=1360 SACK_PERM=1"
"4660","1611.848109","10.1.60.5","10.1.20.5","TCP","60","53  >  62517 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4661","1612.459003","10.1.20.5","10.1.60.5","TCP","62","55759  >  53 [SYN] Seq=0 Win=16384 Len=0 MSS=1360 SACK_PERM=1"
"4662","1612.460131","10.1.60.5","10.1.20.5","TCP","60","53  >  55759 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4663","1613.008810","10.1.20.5","10.1.60.5","TCP","62","52170  >  53 [SYN] Seq=0 Win=16384 Len=0 MSS=1360 SACK_PERM=1"
"4664","1613.009814","10.1.60.5","10.1.20.5","TCP","60","53  >  52170 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4665","1630.703989","Cisco_8d:d3:98","CDP/VTP/DTP/PAgP/UDLD","CDP","376","Device ID: Switch  Port ID: GigabitEthernet0/24  "
"4666","1637.859353","10.1.60.203","10.1.60.187","TCP","74","57617  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=298652905 TSecr=0"
"4667","1637.860353","10.1.60.187","10.1.60.203","TCP","74","80  >  57617 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=46229790 TSecr=298652905 WS=64"
"4668","1637.861097","10.1.60.203","10.1.60.187","TCP","66","57617  >  80 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=298652907 TSecr=46229790"
"4669","1637.861596","10.1.60.203","10.1.60.187","HTTP","181","GET / HTTP/1.0 "
"4670","1637.862352","10.1.60.187","10.1.60.203","TCP","66","80  >  57617 [ACK] Seq=1 Ack=116 Win=5824 Len=0 TSval=46229792 TSecr=298652908"
"4671","1637.863476","10.1.60.187","10.1.60.203","HTTP","472","HTTP/1.1 302 Found  (text/html)"
"4672","1637.863479","10.1.60.187","10.1.60.203","TCP","66","80  >  57617 [FIN, ACK] Seq=407 Ack=116 Win=5824 Len=0 TSval=46229792 TSecr=298652908"
"4673","1637.863845","10.1.60.203","10.1.60.187","TCP","66","57617  >  80 [ACK] Seq=116 Ack=408 Win=66200 Len=0 TSval=298652910 TSecr=46229792"
"4674","1637.863849","10.1.60.203","10.1.60.187","TCP","66","57617  >  80 [FIN, ACK] Seq=116 Ack=408 Win=66608 Len=0 TSval=298652910 TSecr=46229792"
"4675","1637.864475","10.1.60.187","10.1.60.203","TCP","66","80  >  57617 [ACK] Seq=408 Ack=117 Win=5824 Len=0 TSval=46229794 TSecr=298652910"
"4676","1637.870092","10.1.60.203","10.1.60.73","TCP","74","59273  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=298652916 TSecr=0"
"4677","1637.872096","10.1.60.73","10.1.60.203","TCP","74","5222  >  59273 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=3684502673 TSecr=298652916"
"4678","1637.872465","10.1.60.203","10.1.60.73","TCP","66","59273  >  5222 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=298652918 TSecr=3684502673"
"4679","1637.872965","10.1.60.203","10.1.60.73","XMPP/XML","162","STREAM > host "
"4680","1637.873095","10.1.60.73","10.1.60.203","TCP","66","[TCP Window Update] 5222  >  59273 [ACK] Seq=1 Ack=1 Win=72400 Len=0 TSval=3684502674 TSecr=298652918"
"4681","1637.877218","10.1.60.73","10.1.60.203","XMPP/XML","244","STREAM < jabber.usma.bluenet "
"4682","1637.877837","10.1.60.203","10.1.60.73","XMPP/XML","83","STREAM END"
"4683","1637.877962","10.1.60.203","10.1.60.73","TCP","66","59273  >  5222 [FIN, ACK] Seq=114 Ack=179 Win=66608 Len=0 TSval=298652924 TSecr=3684502678"
"4684","1637.878592","10.1.60.73","10.1.60.203","TCP","66","5222  >  59273 [ACK] Seq=179 Ack=115 Win=72280 Len=0 TSval=3684502679 TSecr=298652924"
"4685","1637.878966","10.1.60.73","10.1.60.203","TCP","66","5222  >  59273 [FIN, ACK] Seq=179 Ack=115 Win=72280 Len=0 TSval=3684502680 TSecr=298652924"
"4686","1637.879212","10.1.60.203","10.1.60.73","TCP","66","59273  >  5222 [ACK] Seq=115 Ack=180 Win=66600 Len=0 TSval=298652925 TSecr=3684502680"
"4687","1637.881960","10.1.60.203","10.1.60.25","TCP","74","55645  >  25 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=298652928 TSecr=0"
"4688","1637.882840","10.1.60.25","10.1.60.203","TCP","74","25  >  55645 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=3189699624 TSecr=298652928"
"4689","1637.883084","10.1.60.203","10.1.60.25","TCP","66","55645  >  25 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=298652929 TSecr=3189699624"
"4690","1637.885838","10.1.60.25","10.1.60.203","SMTP","89","S: 220 smtp.usma.bluenet"
"4691","1637.893454","10.1.60.203","10.1.60.25","SMTP","98","C: HELO footballbat2.usma.bluenet"
"4692","1637.894208","10.1.60.25","10.1.60.203","SMTP","89","S: 250 smtp.usma.bluenet"
"4693","1637.894703","10.1.60.203","10.1.60.25","SMTP","72","C: QUIT"
"4694","1637.895458","10.1.60.25","10.1.60.203","SMTP","81","S: 221 2.0.0 Bye"
"4695","1637.895707","10.1.60.25","10.1.60.203","TCP","66","25  >  55645 [FIN, ACK] Seq=62 Ack=39 Win=66608 Len=0 TSval=3189699625 TSecr=298652941"
"4696","1637.895827","10.1.60.203","10.1.60.5","DNS","79","Standard query 0x2568 A jabber.usma.bluenet"
"4697","1637.896076","10.1.60.203","10.1.60.25","TCP","66","55645  >  25 [ACK] Seq=39 Ack=63 Win=66592 Len=0 TSval=298652942 TSecr=3189699625"
"4698","1637.898081","10.1.60.5","10.1.60.203","DNS","95","Standard query response 0x2568 A jabber.usma.bluenet A 10.1.60.73"
"4699","1637.899075","10.1.60.203","10.1.60.25","TCP","66","55645  >  25 [FIN, ACK] Seq=39 Ack=63 Win=66608 Len=0 TSval=298652945 TSecr=3189699625"
"4700","1637.899705","10.1.60.25","10.1.60.203","TCP","66","25  >  55645 [ACK] Seq=63 Ack=40 Win=66600 Len=0 TSval=3189699625 TSecr=298652945"
"4701","1637.903823","10.1.60.203","10.1.60.187","TCP","74","54038  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=298652950 TSecr=0"
"4702","1637.904702","10.1.60.187","10.1.60.203","TCP","74","443  >  54038 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=46229834 TSecr=298652950 WS=64"
"4703","1637.905071","10.1.60.203","10.1.60.187","TCP","66","54038  >  443 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=298652951 TSecr=46229834"
"4704","1637.910444","10.1.60.203","10.1.60.187","SSLv2","202","Client Hello"
"4705","1637.911198","10.1.60.187","10.1.60.203","TCP","66","443  >  54038 [ACK] Seq=1 Ack=137 Win=6912 Len=0 TSval=46229841 TSecr=298652956"
"4706","1637.922567","10.1.60.187","10.1.60.203","TLSv1","1514","Server Hello, Certificate"
"4707","1637.922691","10.1.60.187","10.1.60.203","TLSv1","163","Server Key Exchange, Server Hello Done"
"4708","1637.923061","10.1.60.203","10.1.60.187","TCP","66","54038  >  443 [ACK] Seq=137 Ack=1546 Win=65056 Len=0 TSval=298652969 TSecr=46229849"
"4709","1637.925185","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa29c, seq=0/0, ttl=64 (reply in 4710)"
"4710","1637.926064","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa29c, seq=0/0, ttl=255 (request in 4709)"
"4711","1637.928683","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xa79c, seq=0/0, ttl=64 (reply in 4712)"
"4712","1637.929563","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa79c, seq=0/0, ttl=255 (request in 4711)"
"4713","1637.931057","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xa89c, seq=0/0, ttl=64 (reply in 4714)"
"4714","1637.931936","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa89c, seq=0/0, ttl=255 (request in 4713)"
"4715","1637.941301","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xaa9c, seq=0/0, ttl=64 (reply in 4716)"
"4716","1637.942181","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xaa9c, seq=0/0, ttl=255 (request in 4715)"
"4717","1637.942800","10.1.60.203","10.1.60.187","TLSv1","264","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4718","1637.950051","10.1.60.187","10.1.60.203","TLSv1","125","Change Cipher Spec, Encrypted Handshake Message"
"4719","1637.950795","10.1.60.203","10.1.60.187","TLSv1","252","Application Data, Application Data"
"4720","1637.955173","10.1.60.187","10.1.60.203","TLSv1","1514","Application Data, Application Data"
"4721","1637.955672","10.1.60.187","10.1.60.203","TLSv1","611","Application Data, Application Data, Application Data"
"4722","1637.955797","10.1.60.187","10.1.60.203","TLSv1","103","Encrypted Alert"
"4723","1637.955800","10.1.60.187","10.1.60.203","TCP","66","443  >  54038 [FIN, ACK] Seq=3635 Ack=521 Win=9024 Len=0 TSval=46229882 TSecr=298652997"
"4724","1637.955917","10.1.60.203","10.1.60.187","TCP","66","54038  >  443 [ACK] Seq=521 Ack=3598 Win=66056 Len=0 TSval=298653002 TSecr=46229882"
"4725","1637.956041","10.1.60.203","10.1.60.187","TCP","66","54038  >  443 [ACK] Seq=521 Ack=3636 Win=66528 Len=0 TSval=298653002 TSecr=46229882"
"4726","1637.956167","10.1.60.203","10.1.60.187","TLSv1","103","Encrypted Alert"
"4727","1637.956170","10.1.60.203","10.1.60.187","TCP","66","54038  >  443 [FIN, ACK] Seq=558 Ack=3636 Win=66608 Len=0 TSval=298653002 TSecr=46229882"
"4728","1637.956796","10.1.60.187","10.1.60.203","TCP","66","443  >  54038 [ACK] Seq=3636 Ack=559 Win=9024 Len=0 TSval=46229886 TSecr=298653002"
"4729","1638.927234","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa29c, seq=1/256, ttl=64 (reply in 4730)"
"4730","1638.928237","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa29c, seq=1/256, ttl=255 (request in 4729)"
"4731","1638.928606","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xa79c, seq=1/256, ttl=64 (reply in 4732)"
"4732","1638.929486","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa79c, seq=1/256, ttl=255 (request in 4731)"
"4733","1638.931979","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xa89c, seq=1/256, ttl=64 (reply in 4734)"
"4734","1638.932859","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa89c, seq=1/256, ttl=255 (request in 4733)"
"4735","1638.941849","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xaa9c, seq=1/256, ttl=64 (reply in 4736)"
"4736","1638.942603","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xaa9c, seq=1/256, ttl=255 (request in 4735)"
"4737","1639.929156","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa29c, seq=2/512, ttl=64 (reply in 4739)"
"4738","1639.930028","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xa79c, seq=2/512, ttl=64 (reply in 4740)"
"4739","1639.930034","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa29c, seq=2/512, ttl=255 (request in 4737)"
"4740","1639.930908","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa79c, seq=2/512, ttl=255 (request in 4738)"
"4741","1639.933901","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xa89c, seq=2/512, ttl=64 (reply in 4742)"
"4742","1639.934781","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa89c, seq=2/512, ttl=255 (request in 4741)"
"4743","1639.943771","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xaa9c, seq=2/512, ttl=64 (reply in 4744)"
"4744","1639.944525","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xaa9c, seq=2/512, ttl=255 (request in 4743)"
"4745","1640.931077","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa29c, seq=3/768, ttl=64 (reply in 4747)"
"4746","1640.931951","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xa79c, seq=3/768, ttl=64 (reply in 4748)"
"4747","1640.932080","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa29c, seq=3/768, ttl=255 (request in 4745)"
"4748","1640.932830","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa79c, seq=3/768, ttl=255 (request in 4746)"
"4749","1640.934824","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xa89c, seq=3/768, ttl=64 (reply in 4750)"
"4750","1640.935703","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa89c, seq=3/768, ttl=255 (request in 4749)"
"4751","1640.945693","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xaa9c, seq=3/768, ttl=64 (reply in 4752)"
"4752","1640.946572","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xaa9c, seq=3/768, ttl=255 (request in 4751)"
"4753","1641.933998","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa29c, seq=4/1024, ttl=64 (reply in 4755)"
"4754","1641.934871","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xa79c, seq=4/1024, ttl=64 (reply in 4757)"
"4755","1641.934877","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa29c, seq=4/1024, ttl=255 (request in 4753)"
"4756","1641.935246","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xa89c, seq=4/1024, ttl=64 (reply in 4758)"
"4757","1641.936001","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa79c, seq=4/1024, ttl=255 (request in 4754)"
"4758","1641.936376","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa89c, seq=4/1024, ttl=255 (request in 4756)"
"4759","1641.946740","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xaa9c, seq=4/1024, ttl=64 (reply in 4760)"
"4760","1641.947494","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xaa9c, seq=4/1024, ttl=255 (request in 4759)"
"4761","1643.976820","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xba9c, seq=0/0, ttl=64 (reply in 4762)"
"4762","1643.977824","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xba9c, seq=0/0, ttl=255 (request in 4761)"
"4763","1643.982316","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xbd9c, seq=0/0, ttl=64 (reply in 4765)"
"4764","1643.982815","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb69c, seq=0/0, ttl=64 (reply in 4766)"
"4765","1643.983445","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xbd9c, seq=0/0, ttl=255 (request in 4763)"
"4766","1643.983819","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb69c, seq=0/0, ttl=255 (request in 4764)"
"4767","1643.986563","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xbe9c, seq=0/0, ttl=64 (reply in 4768)"
"4768","1643.987318","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xbe9c, seq=0/0, ttl=255 (request in 4767)"
"4769","1644.980991","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xba9c, seq=1/256, ttl=64 (reply in 4770)"
"4770","1644.981994","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xba9c, seq=1/256, ttl=255 (request in 4769)"
"4771","1644.983738","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xbd9c, seq=1/256, ttl=64 (reply in 4773)"
"4772","1644.983862","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb69c, seq=1/256, ttl=64 (reply in 4774)"
"4773","1644.984742","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xbd9c, seq=1/256, ttl=255 (request in 4771)"
"4774","1644.985117","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb69c, seq=1/256, ttl=255 (request in 4772)"
"4775","1644.987736","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xbe9c, seq=1/256, ttl=64 (reply in 4776)"
"4776","1644.988615","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xbe9c, seq=1/256, ttl=255 (request in 4775)"
"4777","1645.981663","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xba9c, seq=2/512, ttl=64 (reply in 4778)"
"4778","1645.982667","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xba9c, seq=2/512, ttl=255 (request in 4777)"
"4779","1645.984535","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xbd9c, seq=2/512, ttl=64 (reply in 4781)"
"4780","1645.984660","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb69c, seq=2/512, ttl=64 (reply in 4782)"
"4781","1645.985540","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xbd9c, seq=2/512, ttl=255 (request in 4779)"
"4782","1645.985914","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb69c, seq=2/512, ttl=255 (request in 4780)"
"4783","1645.988658","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xbe9c, seq=2/512, ttl=64 (reply in 4784)"
"4784","1645.989538","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xbe9c, seq=2/512, ttl=255 (request in 4783)"
"4785","1646.983585","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xba9c, seq=3/768, ttl=64 (reply in 4786)"
"4786","1646.984589","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xba9c, seq=3/768, ttl=255 (request in 4785)"
"4787","1646.984958","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xbd9c, seq=3/768, ttl=64 (reply in 4789)"
"4788","1646.985082","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb69c, seq=3/768, ttl=64 (reply in 4790)"
"4789","1646.985962","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xbd9c, seq=3/768, ttl=255 (request in 4787)"
"4790","1646.986212","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb69c, seq=3/768, ttl=255 (request in 4788)"
"4791","1646.990455","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xbe9c, seq=3/768, ttl=64 (reply in 4792)"
"4792","1646.991335","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xbe9c, seq=3/768, ttl=255 (request in 4791)"
"4793","1647.986506","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xba9c, seq=4/1024, ttl=64 (reply in 4795)"
"4794","1647.987380","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xbd9c, seq=4/1024, ttl=64 (reply in 4797)"
"4795","1647.987510","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xba9c, seq=4/1024, ttl=255 (request in 4793)"
"4796","1647.987629","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb69c, seq=4/1024, ttl=64 (reply in 4798)"
"4797","1647.988509","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xbd9c, seq=4/1024, ttl=255 (request in 4794)"
"4798","1647.988884","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb69c, seq=4/1024, ttl=255 (request in 4796)"
"4799","1647.991002","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xbe9c, seq=4/1024, ttl=64 (reply in 4800)"
"4800","1647.991882","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xbe9c, seq=4/1024, ttl=255 (request in 4799)"
